txid,timestamp,datetime,src_ip,dst_ip,primary_wallet,src_country,src_asn,label,entity_type,input_count,output_count,total_input_amount,total_output_amount,transaction_value,fee,fee_ratio,input_output_ratio,amount_in_out_ratio,fan_out_ratio,output_amount_variance,output_entropy,input_entropy,is_high_fanout,is_high_fanin,wallet_prior_tx_count,wallet_prior_sent_count,wallet_prior_recv_count,wallet_unique_ips_count,wallet_unique_asns_count,wallet_avg_sent_amount,wallet_std_sent_amount,wallet_avg_recv_amount,wallet_in_out_tx_ratio,ip_prior_tx_count,ip_associated_wallets_count,ip_unique_ports_used,is_standard_btc_port,is_ephemeral_src_port,shared_infrastructure_indicator,time_since_prev_wallet_tx,time_since_prev_ip_tx,burst_score,wallet_txs_last_1h,wallet_txs_last_6h,wallet_txs_last_24h,wallet_txs_last_7d,ip_txs_last_1h,ip_txs_last_24h,wallet_tx_velocity_per_hour,graph_degree,graph_in_degree,graph_out_degree,graph_pagerank,graph_2hop_neighbors,graph_3hop_neighbors,ml_probability,anomaly_score,graph_score,composite_risk_score,risk_level
TX_000802_9970,2026-01-04 15:02:30,2026-01-04 15:02:30,51.15.89.211,91.200.12.157,1BTC00001a,Germany,AS24940,0,NORMAL_USER,1.0,1.0,0.486767,0.486486,0.486767,0.000281,0.00057727824606023,1.0,1.0005776116887228,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,30.0,28.0,2.0,6.0,5.0,0.8933894642857142,0.799210239618171,0.8983895,0.07142857142857142,45.0,20.0,45.0,1.0,1.0,1.0,12001.0,9182.0,0.00499958336388669,0.0,2.0,4.0,20.0,0.0,12.0,0.16666666666666666,6.0,3.0,3.0,0.1489958119341985,13.0,228.0,0.00026011624,16.90975264700228,0.0,7.2,LOW
TX_000803_2508,2026-01-04 15:12:28,2026-01-04 15:12:28,91.200.12.51,178.62.204.180,1BTC00215c,Seychelles,AS36997,0,NORMAL_USER,1.0,1.0,0.356592,0.356252,0.356592,0.00034,0.0009534706331045003,1.0,1.000954380606986,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,20.0,15.0,5.0,3.0,3.0,0.8251024666666668,0.5695082690995646,2.9739262,0.3333333333333333,25.0,26.0,25.0,1.0,1.0,1.0,10570.0,2873.0,0.005676442757165144,0.0,1.0,2.0,13.0,1.0,10.0,0.08333333333333333,6.0,3.0,3.0,0.13448226891118414,130.0,251.0,0.00020226961,13.121298316735864,0.0,6.5,LOW
TX_000804_8902,2026-01-04 15:15:43,2026-01-04 15:15:43,198.51.100.177,51.15.89.154,1BTC00465y,Private Network,AS0,0,NORMAL_USER,1.0,2.0,0.868324,0.8680589999999999,0.868324,0.000265,0.0003051856219567811,0.5,1.000305278788654,1.9999800001999979,0.0004194099202500005,0.9983934064848763,0.0,0.0,0.0,26.0,19.0,7.0,1.0,1.0,0.4772395263157896,0.2759385259325494,0.9643880000000001,0.3684210526315789,23.0,2.0,23.0,1.0,1.0,0.2,52510.0,52510.0,0.001142639497021017,0.0,0.0,2.0,13.0,0.0,3.0,0.08333333333333333,7.0,3.0,4.0,0.1200309070653234,150.0,666.0,0.00024786114,15.289460106817987,0.0,4.4,LOW
TX_000805_6344,2026-01-04 15:24:53,2026-01-04 15:24:53,51.15.89.74,51.15.89.211,1BTC00215c,Germany,AS24940,0,NORMAL_USER,1.0,2.0,1.168016,1.165968,1.168016,0.002048,0.0017534006383474199,0.5,1.0017564804522938,1.9999800001999979,0.0005899555209999976,0.9987475042699198,0.0,0.0,0.0,21.0,16.0,5.0,3.0,3.0,0.7958205624999999,0.5629652635477354,2.9739262,0.3125,43.0,15.0,43.0,1.0,1.0,1.0,745.0,11315.0,0.08053691167064549,1.0,2.0,3.0,14.0,0.0,11.0,0.125,7.0,3.0,4.0,0.11395714135920107,212.0,354.0,0.00023725766,23.098698419568436,0.0,9.0,LOW
TX_000806_4564,2026-01-04 15:30:30,2026-01-04 15:30:30,198.51.100.177,45.33.32.132,1BTC00136c,Private Network,AS0,0,NORMAL_USER,1.0,1.0,0.03519,0.035129,0.03519,6.1e-05,0.0017334470019892015,1.0,1.001736457058271,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,24.0,21.0,3.0,4.0,4.0,0.8205253333333333,1.008813399683643,0.47409033333333334,0.14285714285714285,24.0,2.0,24.0,1.0,1.0,0.2,63018.0,887.0,0.0009521089211095069,0.0,0.0,1.0,11.0,1.0,4.0,0.041666666666666664,6.0,3.0,3.0,0.10678099120865574,62.0,612.0,0.00024812078,16.69111427892862,0.0,4.4,LOW
TX_000807_4829,2026-01-04 15:43:00,2026-01-04 15:43:00,185.220.101.31,178.62.204.58,1BTC00135x,Netherlands,AS13335,0,MERCHANT,2.0,1.0,1.489261,1.487395,1.489261,0.001866,0.001252970432986562,2.0,1.0012545423374422,0.49999750001249993,0.0,0.0,0.9999954238790184,0.0,0.0,14.0,6.0,8.0,2.0,2.0,0.5874428333333334,0.5148823473799352,0.541270125,1.3333333333333333,33.0,25.0,16.0,1.0,1.0,1.0,115333.0,4918.0,0.0005202327173904925,0.0,0.0,0.0,3.0,0.0,9.0,0.0,7.0,4.0,3.0,0.13141040634401133,70.0,778.0,0.00027827892,14.460684561593313,0.0,6.6,LOW
TX_000808_4962,2026-01-04 15:50:13,2026-01-04 15:50:13,45.33.32.132,198.51.100.31,1BTC00243b,Switzerland,AS51167,1,SUSPICIOUS_ACTOR,1.0,12.0,32.191681,32.142277,32.191681,0.049404,0.0015346822056294606,0.08333333333333333,1.001537041075217,11.999880001199987,0.05718586059757639,3.579129678309306,0.0,1.0,0.0,18.0,10.0,8.0,8.0,8.0,9.3635687,8.804889677099574,2.108615875,0.8,2.0,17.0,2.0,1.0,1.0,1.0,17745.0,71203.0,0.0033812341485594624,0.0,1.0,1.0,2.0,0.0,1.0,0.041666666666666664,17.0,3.0,14.0,0.21827088649076956,428.0,635.0,0.9994234,38.215856596219325,0.0,64.1,HIGH
TX_000809_6914,2026-01-04 15:51:06,2026-01-04 15:51:06,51.15.89.211,51.15.89.249,1BTC00251a,Germany,AS24940,0,EXCHANGE,6.0,6.0,50.927951,50.878033,50.927951,0.049918,0.0009801690234896745,1.0,1.0009811306974072,0.9999983333361112,0.2785679899484723,2.5821270455236642,2.582471669727104,0.0,1.0,9.0,2.0,7.0,2.0,2.0,9.0870465,4.4509735,2.3364787142857146,3.5,46.0,20.0,46.0,1.0,1.0,1.0,86400.0,2916.0,0.0006944444443640689,0.0,0.0,0.0,0.0,1.0,10.0,0.0,16.0,8.0,8.0,0.18267221368247968,169.0,605.0,0.0022221338,35.10982008149553,0.0,10.9,LOW
TX_000810_4741,2026-01-04 15:54:08,2026-01-04 15:54:08,45.33.32.104,51.15.89.74,1BTC00114y,Switzerland,AS51167,0,NORMAL_USER,2.0,2.0,0.44698899999999997,0.446123,0.44698899999999997,0.000866,0.0019374078556743009,1.0,1.0019411686911457,0.9999950000249999,0.00012901552224999985,0.9981287788867563,0.9977493872634213,0.0,0.0,26.0,18.0,8.0,2.0,2.0,0.5128794444444446,0.34762615696307086,4.571549375,0.4444444444444444,17.0,9.0,17.0,0.0,1.0,0.9,55798.0,3737.0,0.0010753073584939769,0.0,0.0,1.0,18.0,0.0,3.0,0.041666666666666664,8.0,4.0,4.0,0.1942213496697504,253.0,326.0,0.00023721717,16.79531761404929,0.0,6.8,LOW
TX_000811_8414,2026-01-04 15:54:20,2026-01-04 15:54:20,185.220.101.79,104.244.72.207,1BTC00339a,Netherlands,AS13335,0,EXCHANGE,14.0,12.0,29.688416,29.634824000000002,29.688416,0.053592,0.0018051485131439819,1.1666666666666667,1.0018084129671228,0.8571422448983965,0.11087571901805554,3.572374472706508,3.80539628135888,1.0,1.0,9.0,7.0,2.0,3.0,2.0,7.462571000000001,4.01300027065529,1.5138285,0.2857142857142857,4.0,24.0,4.0,1.0,1.0,1.0,17187.0,8094.0,0.0034910106455512827,0.0,1.0,2.0,2.0,0.0,3.0,0.08333333333333333,30.0,16.0,14.0,0.391814060943088,240.0,630.0,0.0006442174,41.828556866994035,0.0,12.2,LOW
TX_000812_5864,2026-01-04 15:54:25,2026-01-04 15:54:25,91.200.12.87,178.62.204.180,1BTC00123b,Seychelles,AS36997,1,SUSPICIOUS_ACTOR,1.0,22.0,42.022128,41.985731,42.022128,0.036397,0.0008661389066255758,0.045454545454545456,1.0008668897535689,21.999780002199977,0.06607800722776239,4.444058104165686,0.0,1.0,0.0,9.0,4.0,5.0,4.0,3.0,2.767457,2.214327227554568,6.203799799999999,1.25,2.0,5.0,2.0,0.0,1.0,0.5,86400.0,150254.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,24.0,0.14509451210940572,383.0,802.0,0.9992803,46.85085014423318,0.0,64.1,HIGH
TX_000813_6945,2026-01-04 16:02:08,2026-01-04 16:02:08,91.200.12.50,51.15.89.99,1BTC00389x,Seychelles,AS36997,0,NORMAL_USER,1.0,1.0,0.934372,0.933296,0.934372,0.001076,0.0011515756037210017,1.0,1.0011529032589874,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,29.0,24.0,5.0,11.0,8.0,4.711528375,4.69810105480692,1.6411262,0.20833333333333334,9.0,3.0,9.0,1.0,1.0,0.3,39083.0,7961.0,0.001535194329622804,0.0,0.0,2.0,10.0,0.0,3.0,0.08333333333333333,6.0,3.0,3.0,0.10710139736730956,14.0,207.0,0.0005905728,20.201859489275442,0.0,5.4,LOW
TX_000814_3299,2026-01-04 16:08:40,2026-01-04 16:08:40,104.244.72.51,178.62.204.228,1BTC00481x,United States,AS16509,0,NORMAL_USER,2.0,1.0,0.564004,0.563644,0.564004,0.00036,0.0006382933454372665,2.0,1.0006387010240505,0.49999750001249993,0.0,0.0,0.9996789591321125,0.0,0.0,23.0,17.0,6.0,2.0,2.0,0.720114705882353,0.4748382283217486,2.9242895,0.35294117647058826,19.0,34.0,19.0,1.0,1.0,1.0,30630.0,26868.0,0.0019588638583222778,0.0,0.0,5.0,17.0,0.0,7.0,0.20833333333333334,7.0,4.0,3.0,0.21011275447387603,68.0,248.0,0.00020970707,14.506343352674941,0.0,6.6,LOW
TX_000815_4123,2026-01-04 16:13:24,2026-01-04 16:13:24,194.87.144.11,45.33.32.174,1BTC00455y,Russia,AS12389,0,NORMAL_USER,2.0,1.0,0.117897,0.117847,0.117897,5e-05,0.0004240990016709501,2.0,1.000424278937945,0.49999750001249993,0.0,0.0,0.9999824816557024,0.0,0.0,21.0,16.0,5.0,1.0,1.0,0.6813583125,0.4785011655227078,2.8402126,0.3125,18.0,18.0,18.0,1.0,1.0,1.0,10490.0,10490.0,0.005719733073670416,0.0,2.0,4.0,16.0,0.0,5.0,0.16666666666666666,7.0,4.0,3.0,0.17123863195385267,21.0,402.0,0.00025706305,13.720441363729657,0.0,6.4,LOW
TX_000816_4874,2026-01-04 16:18:02,2026-01-04 16:18:02,51.15.89.201,51.15.89.186,1BTC00166c,Germany,AS24940,0,NORMAL_USER,1.0,1.0,0.501297,0.50103,0.501297,0.000267,0.0005326183879017827,1.0,1.000532902221424,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,1.0,1.0,0.8742438333333333,0.5893545789164665,3.5298485,0.6666666666666666,13.0,3.0,13.0,1.0,1.0,0.3,37092.0,37092.0,0.0016175994819320608,0.0,0.0,2.0,4.0,0.0,3.0,0.08333333333333333,6.0,3.0,3.0,0.14536842157036478,82.0,309.0,0.00024361837,14.46074291831249,0.0,4.3,LOW
TX_000817_4526,2026-01-04 16:22:56,2026-01-04 16:22:56,91.200.12.253,104.244.72.51,1BTC00238a,Seychelles,AS36997,0,NORMAL_USER,2.0,1.0,0.7732920000000001,0.773049,0.7732920000000001,0.000243,0.0003142409335671389,2.0,1.0003143397119718,0.49999750001249993,0.0,0.0,0.9939097512548376,0.0,0.0,23.0,20.0,3.0,6.0,5.0,2.37592275,4.654131901041707,4.6000803333333335,0.15,14.0,8.0,14.0,0.0,1.0,0.8,11739.0,11739.0,0.00511116789751157,0.0,1.0,3.0,18.0,0.0,3.0,0.125,7.0,4.0,3.0,0.18170121500529485,95.0,336.0,0.00046717102,17.814010004457813,0.0,6.6,LOW
TX_000818_8866,2026-01-04 16:29:32,2026-01-04 16:29:32,194.87.144.47,119.81.130.115,1BTC00141a,Russia,AS12389,0,MINER,1.0,1.0,5.208062,5.207537,5.208062,0.000525,0.00010080525155038476,1.0,1.0001008154142734,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,30.0,25.0,5.0,13.0,7.0,4.9961888,5.727397432095027,2.9207424,0.2,24.0,7.0,14.0,1.0,1.0,0.7,44937.0,10265.0,0.0013352026167000016,0.0,0.0,1.0,9.0,0.0,10.0,0.041666666666666664,6.0,3.0,3.0,0.12791227177137837,102.0,747.0,0.0010204449,22.802466097212687,0.0,7.4,LOW
TX_000819_9095,2026-01-04 16:34:22,2026-01-04 16:34:22,103.21.244.161,119.81.130.172,1BTC00426c,India,AS55836,0,NORMAL_USER,2.0,1.0,1.547817,1.547296,1.547817,0.000521,0.000336603099720445,2.0,1.0003367164395176,0.49999750001249993,0.0,0.0,0.999799615634337,0.0,0.0,20.0,16.0,4.0,7.0,7.0,6.335486124999999,10.981489500402244,0.6211822499999999,0.25,9.0,4.0,9.0,1.0,1.0,0.4,77558.0,9820.0,0.0007736145851139,0.0,0.0,1.0,6.0,0.0,1.0,0.041666666666666664,7.0,4.0,3.0,0.16050168513343704,40.0,771.0,0.0008960919,21.114570830650326,0.0,5.8,LOW
TX_000820_4674,2026-01-04 16:34:29,2026-01-04 16:34:29,178.62.204.64,185.220.101.221,1BTC00442c,United Kingdom,AS2856,0,HIGH_VOLUME_SERVICE,6.0,5.0,4.0278220000000005,4.024353,4.0278220000000005,0.003469,0.0008612595094817993,1.2,1.0008620019168302,0.8333319444467593,0.004506300545840003,2.316914561840653,2.581950177783916,0.0,1.0,10.0,4.0,6.0,3.0,2.0,1.2147485,1.3595435822645592,2.9531908333333337,1.5,7.0,15.0,7.0,1.0,1.0,1.0,86400.0,6153.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,8.0,7.0,0.3322609204351512,226.0,519.0,0.0023466942,25.414567689822587,0.0,9.0,LOW
TX_000821_0383,2026-01-04 16:45:36,2026-01-04 16:45:36,104.244.72.207,194.87.144.143,1BTC00396y,United States,AS16509,1,SUSPICIOUS_ACTOR,2.0,25.0,25.901355,25.869281,25.901355,0.032074,0.0012383135940185368,0.08,1.0012398489157854,12.499937500312498,0.008713377374742402,4.637984227022189,0.9999990454768847,1.0,0.0,11.0,6.0,5.0,5.0,4.0,7.593764,10.147889946407954,2.7865788,0.8333333333333334,7.0,19.0,7.0,1.0,1.0,1.0,223146.0,77190.0,0.0002688822564478466,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,4.0,27.0,0.2182304001191813,412.0,641.0,0.99906904,42.41639704101711,0.0,64.9,HIGH
TX_000822_9917,2026-01-04 16:46:13,2026-01-04 16:46:13,198.51.100.177,198.51.100.120,1BTC00136c,Private Network,AS0,0,NORMAL_USER,2.0,1.0,0.5233129999999999,0.522888,0.5233129999999999,0.000425,0.0008121334650581966,2.0,1.0008127935619098,0.49999750001249993,0.0,0.0,0.9999468259586201,0.0,0.0,26.0,22.0,4.0,4.0,4.0,0.7848282727272727,0.9991021288636742,1.058654,0.18181818181818182,25.0,2.0,25.0,1.0,1.0,0.2,4543.0,4543.0,0.01320713182212826,0.0,1.0,2.0,12.0,0.0,5.0,0.08333333333333333,7.0,4.0,3.0,0.09529641448661855,7.0,169.0,0.00029070716,16.86056782768519,0.0,4.3,LOW
TX_000823_8189,2026-01-04 16:57:11,2026-01-04 16:57:11,51.15.89.249,194.87.144.11,1BTC00046x,Germany,AS24940,0,MERCHANT,3.0,2.0,0.675885,0.675127,0.675885,0.000758,0.001121492561604415,1.5,1.001122751719306,0.6666644444518518,0.0022733347202500013,0.9855605636411241,1.5839806947440513,0.0,0.0,18.0,9.0,9.0,7.0,5.0,2.5930768888888887,4.56283382403751,1.9693230000000002,1.0,16.0,32.0,16.0,1.0,1.0,1.0,154020.0,24308.0,0.0003895597974036126,0.0,0.0,0.0,2.0,0.0,5.0,0.0,9.0,5.0,4.0,0.1453788325794757,140.0,262.0,0.0010490498,16.369551123248904,0.0,7.0,LOW
TX_000824_7330,2026-01-04 17:03:07,2026-01-04 17:03:07,51.15.89.211,119.81.130.158,1BTC00125b,Germany,AS24940,0,NORMAL_USER,1.0,2.0,0.235301,0.235107,0.235301,0.000194,0.0008244758840803906,0.5,1.0008251562054724,1.9999800001999979,0.00016953342024999992,0.9911321116112555,0.0,0.0,0.0,9.0,6.0,3.0,5.0,4.0,2.5857563333333338,2.078244261964224,0.5486286666666667,0.5,47.0,25.0,47.0,1.0,1.0,1.0,24685.0,4321.0,0.0024306258851810305,0.0,0.0,1.0,3.0,0.0,11.0,0.041666666666666664,7.0,3.0,4.0,0.12534409784073655,39.0,819.0,0.000345419,14.320992930996129,0.0,7.0,LOW
TX_000825_8308,2026-01-04 17:15:34,2026-01-04 17:15:34,51.15.89.186,91.200.12.50,1BTC00362y,Germany,AS24940,0,NORMAL_USER,2.0,2.0,0.40904,0.408854,0.40904,0.000186,0.00045472325444944256,1.0,1.000454930121755,0.9999950000249999,0.0003974839690000004,0.9931280785008785,0.9980213479078097,0.0,0.0,21.0,16.0,5.0,3.0,2.0,0.423926,0.2679569909983224,4.115477599999999,0.3125,16.0,17.0,16.0,1.0,1.0,1.0,32143.0,20388.0,0.001866658369826507,0.0,0.0,3.0,11.0,0.0,7.0,0.125,8.0,4.0,4.0,0.12228055825273866,111.0,707.0,0.00022637911,11.73558076688644,0.0,6.2,LOW
TX_000826_6013,2026-01-04 17:24:13,2026-01-04 17:24:13,185.220.101.31,194.87.144.172,1BTC00320x,Netherlands,AS13335,0,MERCHANT,3.0,3.0,0.18342,0.18310500000000002,0.18342,0.000315,0.001717369970559372,1.0,1.0017203244040305,0.9999966666777778,1.8521918000000016e-05,1.5814054909431607,1.5804557252510674,0.0,0.0,24.0,19.0,5.0,9.0,7.0,2.511982421052631,3.8738109771883806,3.7500056,0.2631578947368421,34.0,25.0,17.0,1.0,1.0,1.0,16350.0,6073.0,0.003669724768397722,0.0,1.0,2.0,6.0,0.0,9.0,0.08333333333333333,10.0,5.0,5.0,0.14581682094916965,65.0,361.0,0.0009601086,16.593774613357862,0.0,7.2,LOW
TX_000827_7699,2026-01-04 17:25:44,2026-01-04 17:25:44,104.244.72.51,104.244.72.159,1BTC00481x,United States,AS16509,0,NORMAL_USER,2.0,2.0,1.251515,1.24915,1.251515,0.002365,0.0018897096718776842,1.0,1.001893287435456,0.9999950000249999,0.00010974657600000086,0.9997970511031804,0.9986493065451587,0.0,0.0,24.0,18.0,6.0,2.0,2.0,0.6961056111111111,0.47195823977211504,2.9242895,0.3333333333333333,20.0,35.0,20.0,1.0,1.0,1.0,4624.0,4624.0,0.012975778518651,0.0,1.0,6.0,18.0,0.0,8.0,0.25,8.0,4.0,4.0,0.3468570565282907,53.0,789.0,0.00022333032,18.521431323386196,0.0,7.6,LOW
TX_000828_3544,2026-01-04 17:33:50,2026-01-04 17:33:50,178.62.204.228,51.15.89.211,1BTC00271a,United Kingdom,AS2856,0,MERCHANT,2.0,3.0,1.9035440000000001,1.902445,1.9035440000000001,0.001099,0.0005773441538519729,0.6666666666666666,1.0005776776726791,1.4999925000374998,0.007088438598222216,1.571821646323747,0.9999873290832102,0.0,0.0,20.0,17.0,3.0,5.0,4.0,0.8604918823529413,0.5078556907688827,0.9796666666666667,0.17647058823529413,17.0,21.0,17.0,1.0,1.0,1.0,36445.0,35263.0,0.0016463163666768236,0.0,0.0,4.0,8.0,0.0,4.0,0.16666666666666666,9.0,4.0,5.0,0.1835729064644347,204.0,417.0,0.00041745682,15.37094033611992,0.0,7.1,LOW
TX_000829_0178,2026-01-04 17:46:13,2026-01-04 17:46:13,51.15.89.74,104.244.72.159,1BTC00357b,Germany,AS24940,0,NORMAL_USER,2.0,1.0,0.619981,0.619128,0.619981,0.000853,0.0013758486147156122,2.0,1.00137774418214,0.49999750001249993,0.0,0.0,0.9999816496062877,0.0,0.0,24.0,21.0,3.0,3.0,3.0,0.432832380952381,0.3113960998996487,4.665099666666666,0.14285714285714285,44.0,15.0,44.0,1.0,1.0,1.0,12098.0,8480.0,0.004959497433493555,0.0,1.0,6.0,20.0,0.0,12.0,0.25,7.0,4.0,3.0,0.31574067827735686,23.0,245.0,0.00029561477,18.86122299384698,0.0,7.5,LOW
TX_000830_5272,2026-01-04 17:52:15,2026-01-04 17:52:15,194.87.144.59,178.62.204.203,1BTC00383z,Russia,AS12389,0,NORMAL_USER,2.0,1.0,0.061046,0.060986,0.061046,6e-05,0.0009828653802050912,2.0,1.0009838323549667,0.49999750001249993,0.0,0.0,0.9990128638270112,0.0,0.0,16.0,10.0,6.0,2.0,2.0,0.4464463,0.26532014185359165,3.7130571666666667,0.6,23.0,17.0,23.0,1.0,1.0,1.0,13468.0,38951.0,0.004455004451696611,0.0,1.0,1.0,7.0,0.0,2.0,0.041666666666666664,7.0,4.0,3.0,0.18613279958449525,11.0,98.0,0.00032985196,13.809707806759377,0.0,6.4,LOW
TX_000831_1376,2026-01-04 17:54:39,2026-01-04 17:54:39,185.220.101.144,119.81.130.158,1BTC00464y,Netherlands,AS13335,0,NORMAL_USER,2.0,2.0,1.295611,1.294884,1.295611,0.000727,0.0005611252142811384,1.0,1.0005614402525633,0.9999950000249999,0.001609213225000001,0.9972290122300574,0.9999994267298666,0.0,0.0,18.0,14.0,4.0,3.0,3.0,1.5616749285714282,2.2002762977135544,5.4824015,0.2857142857142857,22.0,4.0,22.0,0.0,1.0,0.4,61225.0,23606.0,0.0009799918332413242,0.0,0.0,2.0,8.0,0.0,9.0,0.08333333333333333,8.0,4.0,4.0,0.14785463241386143,60.0,406.0,0.00026433234,15.783570178074886,0.0,4.9,LOW
TX_000832_8801,2026-01-04 18:03:30,2026-01-04 18:03:30,194.87.144.212,198.51.100.120,1BTC00294b,Russia,AS12389,0,NORMAL_USER,2.0,1.0,1.41065,1.408362,1.41065,0.002288,0.0016219473292453834,2.0,1.0016245823161942,0.49999750001249993,0.0,0.0,0.9977773291860257,0.0,0.0,36.0,30.0,6.0,8.0,5.0,1.1217629666666666,1.4359112479947007,1.805933666666667,0.2,30.0,35.0,30.0,0.0,1.0,1.0,22016.0,22253.0,0.0027252906964365504,0.0,0.0,5.0,19.0,0.0,5.0,0.20833333333333334,7.0,4.0,3.0,0.22092710683762432,9.0,256.0,0.0002471737,19.96274144812328,0.0,7.7,LOW
TX_000833_3313,2026-01-04 18:18:06,2026-01-04 18:18:06,194.87.144.47,91.200.12.253,1BTC00284a,Russia,AS12389,0,MINER,1.0,2.0,3.315982,3.312215,3.315982,0.003767,0.0011360134041740878,0.5,1.0011373053983512,1.9999800001999979,0.026839449756250005,0.9929294755367641,0.0,0.0,0.0,21.0,12.0,9.0,7.0,5.0,8.047484,4.78805226707985,2.294989666666667,0.75,25.0,7.0,14.0,1.0,1.0,0.7,86414.0,6514.0,0.0006943319368743106,0.0,0.0,0.0,7.0,0.0,11.0,0.0,7.0,3.0,4.0,0.14200951765205463,139.0,505.0,0.0006510681,16.531095501700733,0.0,6.4,LOW
TX_000834_2213,2026-01-04 18:33:04,2026-01-04 18:33:04,51.15.89.186,194.87.144.172,1BTC00273x,Germany,AS24940,0,NORMAL_USER,1.0,1.0,1.282047,1.281221,1.282047,0.000826,0.0006442821519023874,1.0,1.0006446975190073,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,1.0,1.0,0.5253835,0.27726504857311174,5.89623025,2.0,17.0,17.0,17.0,1.0,1.0,1.0,36417.0,4650.0,0.001647582172708465,0.0,0.0,1.0,2.0,0.0,8.0,0.041666666666666664,6.0,3.0,3.0,0.1319157091155812,90.0,343.0,0.00024456088,14.041876570710924,0.0,6.6,LOW
TX_000835_3419,2026-01-04 18:36:30,2026-01-04 18:36:30,51.15.89.74,91.200.12.253,1BTC00357b,Germany,AS24940,0,NORMAL_USER,2.0,2.0,0.5082709999999999,0.507555,0.5082709999999999,0.000716,0.0014086973287872023,1.0,1.0014106845563533,0.9999950000249999,3.589130249999975e-06,0.9999597994896197,0.9999776528564812,0.0,0.0,25.0,22.0,3.0,3.0,3.0,0.4273197272727273,0.3052836260728674,4.665099666666666,0.13636363636363635,45.0,16.0,45.0,0.0,1.0,1.0,3017.0,3017.0,0.01988730520421841,1.0,2.0,7.0,21.0,1.0,12.0,0.2916666666666667,8.0,4.0,4.0,0.13377986646442663,98.0,362.0,0.00023725766,25.56128663781343,0.0,9.0,LOW
TX_000836_2360,2026-01-04 18:38:49,2026-01-04 18:38:49,194.87.144.55,194.87.144.91,1BTC00369y,Russia,AS12389,1,SUSPICIOUS_ACTOR,2.0,24.0,23.171118,23.131831,23.171118,0.039287,0.0016955159435984057,0.08333333333333333,1.0016983956004175,11.999940000299999,0.008446012486623264,4.578454211505173,0.9960770374661839,1.0,0.0,7.0,2.0,5.0,2.0,2.0,8.857218,4.917745,3.0061178000000006,2.5,10.0,37.0,10.0,1.0,1.0,1.0,18271.0,21434.0,0.0032838925054546044,0.0,1.0,1.0,1.0,0.0,5.0,0.041666666666666664,30.0,4.0,26.0,0.18325415995091643,363.0,739.0,0.99885976,43.61150201458795,0.0,65.2,HIGH
TX_000837_1648,2026-01-04 18:39:07,2026-01-04 18:39:07,91.200.12.248,51.15.89.154,1BTC00299b,Seychelles,AS36997,0,EXCHANGE,3.0,10.0,28.128095000000002,28.12369,28.128095000000002,0.004405,0.00015660498871324205,0.3,1.0001566295176771,3.333322222259259,0.23740779073379997,3.296764464874855,1.583938919881609,1.0,0.0,7.0,2.0,5.0,2.0,2.0,3.0514715,0.3879744999999999,0.16686579999999998,2.5,5.0,29.0,5.0,1.0,1.0,1.0,86400.0,62539.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,5.0,12.0,0.2445213599756096,306.0,342.0,0.022132868,33.640449682579934,0.0,12.3,LOW
TX_000838_9193,2026-01-04 18:39:30,2026-01-04 18:39:30,194.87.144.212,185.220.101.31,1BTC00219b,Russia,AS12389,0,EXCHANGE,8.0,11.0,99.625537,99.562773,99.625537,0.062764,0.0006299991135806877,0.7272727272727273,1.0006303962626673,1.3749982812521484,0.5805731010337852,3.4543384124363885,2.996187941466873,1.0,1.0,10.0,8.0,2.0,3.0,3.0,11.045214875,8.995088125963962,3.562287,0.25,31.0,36.0,31.0,1.0,1.0,1.0,86400.0,2160.0,0.0006944444443640689,0.0,0.0,0.0,0.0,1.0,6.0,0.0,23.0,10.0,13.0,0.18205989944824974,442.0,517.0,0.0013904632,43.9747414683682,0.0,12.8,LOW
TX_000839_6790,2026-01-04 18:40:16,2026-01-04 18:40:16,198.51.100.238,91.200.12.157,1BTC00486b,Private Network,AS0,0,EXCHANGE,4.0,11.0,148.60940399999998,148.473158,148.60940399999998,0.136246,0.0009168060454639871,0.36363636363636365,1.000917647350102,2.7499931250171876,0.6700710267712395,3.4567404115875573,1.9972526953633534,1.0,0.0,9.0,6.0,3.0,6.0,6.0,5.207626,3.6576114383466614,0.601259,0.5,2.0,16.0,2.0,0.0,1.0,1.0,49272.0,115117.0,0.0012177301507513942,0.0,0.0,1.0,1.0,0.0,0.0,0.041666666666666664,19.0,6.0,13.0,0.29816179297916257,211.0,564.0,0.0028235847,42.47065996025318,0.0,13.0,LOW
